0.026233724,0.095037361,4.6,1031.54152,0.185885552,0.523702783,1.49600797,1.86272722,1.12941876,0.749315586,0.002422019,0.002568104,0.001890678,0.002519491,0.002486035,0.001828535,25.30202212,141.1680423,4.096593127,3.555443127
0.026233724,0.095131821,4.6,1031.54152,0.187697853,0.522576371,1.50176749,1.91996957,1.12941876,0.774114917,0.002419551,0.002568989,0.001844796,0.002501583,0.002486908,0.001828535,28.35799681,176.8599905,4.174713413,3.782114865
0.026233724,0.095131821,4.6,1031.54152,0.187697853,0.507367703,1.50096005,1.91996957,1.12941876,0.758692134,0.002419551,0.002573234,0.001796085,0.00251845,0.002494664,0.001828535,28.33510867,176.7172443,4.125658474,3.639526697
0.026233724,0.095131821,4.6,1031.54152,0.187697853,0.526186382,1.50096005,1.97551746,1.14924926,0.800850277,0.002419551,0.002578642,0.001762683,0.002518848,0.002490627,0.001809797,31.57275823,219.9569901,4.348930023,4.123611469
0.026217902,0.095131821,4.6,1031.54152,0.184278785,0.526186382,1.50096005,2.00333453,1.16466899,0.800850277,0.002414909,0.00258318,0.001762769,0.002506962,0.002485799,0.001762151,33.36924507,245.965247,4.416509036,4.187689205
0.026217902,0.094690481,4.6,1031.54152,0.185941883,0.52513552,1.52937621,2.00333453,1.18319853,0.831516284,0.002414909,0.002579272,0.001762769,0.00252184,0.002472659,0.001749613,34.33107187,253.054888,4.613137427,4.605166613
0.026217902,0.094690481,4.6,1031.54152,0.190599876,0.512586203,1.52937621,2.05108324,1.18319853,0.831516284,0.002414909,0.002571201,0.001741728,0.002535678,0.002470985,0.001749613,37.82035458,307.6050803,4.613137427,4.605166613
0.026217902,0.094331987,4.6,1031.54152,0.191462043,0.52554816,1.55750295,2.05108324,1.19398825,0.831516284,0.002407663,0.002582307,0.001741728,0.00253466,0.002479624,0.00171081,38.89921921,316.3798326,4.663181382,4.6551241
0.026217902,0.094331987,4.6,1035.50273,0.188063623,0.532816033,1.55750295,2.05108324,1.19398825,0.831092026,0.002407663,0.002591403,0.001741728,0.002535539,0.002477455,0.001699956,38.89921921,316.3798326,4.661537027,4.650194448
0.026170108,0.093935067,4.6,1035.50273,0.188437443,0.532816033,1.55750295,2.07195475,1.19398825,0.831092026,0.002407663,0.002599424,0.001741728,0.002527852,0.002477003,0.001699956,40.60946604,345.026205,4.661537027,4.650194448
0.026170108,0.093785894,4.6,1035.50273,0.191687338,0.534868381,1.56783925,2.07195475,1.19592668,0.831092026,0.002400842,0.002592349,0.001741728,0.002521862,0.002464694,0.001653419,41.03139449,348.6109942,4.670581854,4.659217266
0.026170108,0.093657807,4.6,1045.72398,0.193501978,0.534868381,1.56783925,2.07195475,1.20176971,0.844619169,0.002400842,0.002595288,0.001741728,0.002534463,0.002468667,0.001653419,41.03139449,348.6109942,4.751500583,4.84765062
0.026170108,0.093229775,4.6,1057.29315,0.187103408,0.541926965,1.59760028,2.10963503,1.20176971,0.844619169,0.002400842,0.002591027,0.001699773,0.002528523,0.002462195,0.001609476,45.73574964,420.8556491,4.751500583,4.84765062
0.026108376,0.093229775,4.6,1057.29315,0.187103408,0.538656286,1.59760028,2.14524341,1.20176971,0.844619169,0.002393525,0.002602119,0.001695171,0.002539944,0.00247058,0.001609476,49.33505702,490.1094407,4.751500583,4.84765062
0.026108376,0.09273365,4.6,1053.46008,0.187103408,0.515674145,1.59760028,2.14524341,1.20176971,0.817845814,0.002393525,0.002611204,0.001666091,0.002527997,0.002458586,0.001601565,49.33505702,490.1094407,4.646924476,4.534107215
0.026084579,0.09273365,4.6,1053.46008,0.187103408,0.518467711,1.60140664,2.2043389,1.19897756,0.817845814,0.002393525,0.002612163,0.001666091,0.002528082,0.002471501,0.001567698,56.31503962,636.9064669,4.633967663,4.521464966
0.026092706,0.09273365,4.6,1041.73889,0.187419024,0.540128536,1.60140664,2.25301867,1.19897756,0.82304915,0.002385547,0.002605916,0.001666091,0.002545491,0.002472211,0.001527379,62.76849048,791.8467301,4.653792654,4.580551569
0.026092706,0.0926523,4.6,1041.73889,0.187419024,0.540128536,1.63185804,2.25301867,1.19897756,0.863226054,0.002385547,0.002616984,0.001666091,0.002563255,0.002485192,0.001527379,64.70927879,816.3304616,4.814138793,5.064640695
0.026092706,0.092617335,4.6,1048.38434,0.187419024,0.546727399,1.63185804,2.25544009,1.19897756,0.863226054,0.002385547,0.002624024,0.001663022,0.002566709,0.002493071,0.001501876,65.063456,825.3192102,4.814138793,5.064640695
0.026077805,0.092459811,4.6,1048.38434,0.187419024,0.546727399,1.63185804,2.25544009,1.19897756,0.867530539,0.002380823,0.002610855,0.001663022,0.002586817,0.002489716,0.00149889,65.063456,825.3192102,4.83210494,5.119594049
